,ID,post_date,post_category,post_content,post_title,post_excerpt,post_name,post_content_src,post_content_title
529,549,2008-12-29 01:24:15,0,"<img src=""/comics/comic122908.jpg"" title=""Too forward, dude"" />",The Proposal,,the-proposal,comic122908.jpg,"Too forward, dude"
530,550,2008-12-31 01:26:07,0,"<img src=""/comics/comic123108.jpg"" title=""Sneaks"" />",Telling a secret,,telling-a-secret,comic123108.jpg,Sneaks
531,551,2009-01-02 01:29:24,0,"<img src=""/comics/comic010209.jpg"" title=""It works like a charm"" />",The Secret Works,,the-secret-works,comic010209.jpg,It works like a charm
532,552,2009-01-01 01:33:19,0,"<img src=""/comics/comic010609.jpg"" title=""Rampaging Bull Walrus"" />",The Angry Walrus Awaits,,the-angry-walrus-awaits,comic010609.jpg,Rampaging Bull Walrus
533,553,2008-12-22 01:51:29,0,"<img src=""comics/comic122208.jpg"" title=""writing on the wall"" />",The News,,the-news,comic122208.jpg,writing on the wall
534,554,2008-12-24 01:18:06,0,"<img src=""comics/comic122408.jpg"" title='just try and top that' />",The Greatest Gift Of All,,the-greatest-gift-of-all,comic122408.jpg,just try and top that
535,555,2008-12-26 01:27:44,0,"<img src=""comics/comic122608.jpg"" title=""practice makes perfect"" />",Thumpin' And Bumpin,,thumpin-and-bumpin,comic122608.jpg,practice makes perfect
536,556,2008-12-30 01:23:32,0,"<img src=""comics/comic123008.jpg"" title=""the dentist strikes again"" />",The Dentist,,the-dentist,comic123008.jpg,the dentist strikes again
537,557,2009-01-01 01:27:32,0,"<img src=""comics/comic010109.jpg"" title=""one love"" />",Happy New Year,,happy-new-year,comic010109.jpg,one love
538,558,2009-01-05 01:12:10,0,"<code><img src=""comics/comic010509.jpg"" title=""it's because he didn't sleep well"" /></code>/>",Cranky And Tired,,cranky-and-tired,comic010509.jpg,it's because he didn't sleep well
539,559,2009-01-06 01:30:06,0,"<img src=""comics/comic010608.jpg"" title=""poor guy can't win for losing"" />",Halitosis,,halitosis,comic010608.jpg,poor guy can't win for losing
540,560,2009-01-07 01:39:06,0,"<img src=""comics/comic010709.jpg"" title=""space plays tricks on your mind"" />",Motivation,,motivation,comic010709.jpg,space plays tricks on your mind
541,561,2009-01-08 01:32:21,0,"<img src=""comics/comic010809.jpg"" title=""ZOMG WHAT'S GONNA HAPPEN!?!?11"" />",The Hackles!,,the-hackles,comic010809.jpg,ZOMG WHAT'S GONNA HAPPEN!?!?11
542,562,2009-01-09 01:35:29,0,"<img src=""/comics/comic010909.jpg"" title=""Attack of the tingler"" />",The Hackles Continue,,the-hackles-continue,comic010909.jpg,Attack of the tingler
543,563,2009-01-12 01:55:25,0,"<img src=""comics/comic011209.jpg"" title=""it takes longer than making stew"" />",Hackle Stew,,hackle-stew,comic011209.jpg,it takes longer than making stew
544,564,2009-01-13 01:43:47,0,"<img src=""/comics/comic011309.jpg"" title=""Stewing in their own matter"" />",The Stew,,the-stew,comic011309.jpg,Stewing in their own matter
545,565,2009-01-14 01:27:24,0,"<img src=""comics/comic011409.jpg"" title=""that's not how the old saying goes"" />",Head Chef,,head-chef,comic011409.jpg,that's not how the old saying goes
546,566,2009-01-15 01:33:02,0,"<img src=""/comics/comic011509.jpg"" title=""The first law of cooking: chocolate"" />",The First Cooking Lesson,,the-first-cooking-lesson,comic011509.jpg,The first law of cooking: chocolate
547,567,2009-01-16 01:32:34,0,"<img src=""comics/comic011609.jpg"" title=""it's a zen thing"" />",To Grill A Steak,,to-grill-a-steak,comic011609.jpg,it's a zen thing
548,568,2009-01-19 01:38:11,0,"<img src=""comics/comic011909.jpg"" title=""an epic adventure begins"" />",Fun For The Whole Family,,fun-for-the-whole-family,comic011909.jpg,an epic adventure begins
549,569,2009-01-20 01:01:25,0,"<img src=""/comics/comic012009.jpg"" title=""He has a point"" />",The Flattererer,,the-flattererer,comic012009.jpg,He has a point
550,570,2009-01-21 01:15:23,0,"<img src=""/comics/comic012109.jpg"" title=""Fealty, do you feel me?"" />",The Fealty Oath,,the-fealty-oath,comic012109.jpg,"Fealty, do you feel me?"
551,571,2009-01-22 01:28:05,0,"<img src=""comics/comic012209.jpg"" title=""live and learn"" />",More Games,,more-games,comic012209.jpg,live and learn
552,572,2009-01-01 01:28:05,0,"<img src=""/comics/comic012309.jpg"" title=""A mind is a terrible thing to waste"" />",The Bygone Era,,the-bygone-era,comic012309.jpg,A mind is a terrible thing to waste
553,573,2009-01-23 01:57:12,0,"<img src=""/comics/comic012309.jpg"" title=""water under the bridge"" />",Bygones,,bygones,comic012309.jpg,water under the bridge
554,574,2009-01-26 01:28:47,0,"<img src=""comics/comic012609.jpg"" title=""the only way to win is not to play"" />",The Last Game,,the-last-game,comic012609.jpg,the only way to win is not to play
555,575,2009-01-27 02:14:38,0,"<img src=""comics/comic012709.jpg"" title=""they grow up so fast"" />",The Loss Of Innocence,,the-loss-of-innocence,comic012709.jpg,they grow up so fast
556,576,2009-01-28 01:45:05,0,"<img src=""/comics/comic012809.jpg"" title=""The joke's on YOU"" />",The Ol' One Two,,the-ol-one-two-2,comic012809.jpg,The joke's on YOU
557,577,2009-01-29 01:37:19,0,"<img src=""comics/comic012909.jpg"" title=""good times"" />",Socially Irresponsible Programming,,socially-irresponsible-programming,comic012909.jpg,good times
558,578,2009-01-30 01:49:55,0,"<img src=""/comics/comic013009.jpg"" title=""Awkward"" />",The Tickling Affair,,the-tickling-affair,comic013009.jpg,Awkward
559,579,2009-02-02 01:01:23,0,"<img src=""/comics/comic020209.jpg"" title=""It's every robot's dream"" />",Voices In My Head,,thank-you-and-you-and-you-and-you,comic020209.jpg,It's every robot's dream
560,580,2009-02-03 01:21:26,0,"<img src=""/comics/comic020309.jpg"" title=""Flippant"" />","Thank you, and you, and you",,thank-you-and-you-and-you,comic020309.jpg,Flippant
561,581,2009-02-04 02:34:39,0,"<img src=""comics/comic020409.jpg"" title=""viva la revolucion!"" />",Comrades In Arms,,comrades-in-arms,comic020409.jpg,viva la revolucion!
562,582,2009-02-05 01:54:02,0,"<img src=""/comics/comic020509.jpg"" title=""The train is leaving the station"" />",The Wonderment,,the-wonderment,comic020509.jpg,The train is leaving the station
563,583,2009-02-06 02:34:58,0,<img src='comics/comic020609.jpg' title='surrounded by philistines' />,The Weather Forecast,,the-weather-forecast,comic020609.jpg,surrounded by philistines
564,584,2009-02-09 01:30:26,0,"<img src=""/comics/comic020909.jpg"" title=""Trust, inherent"" />",The Old Corncob,,the-old-corncob,comic020909.jpg,"Trust, inherent"
565,585,2009-02-10 01:33:37,0,"<img src=""comics/comic021009.jpg"" title=""a well deserved victory"" />",The Winner,,the-winner,comic021009.jpg,a well deserved victory
566,586,2009-02-11 01:35:15,0,"<img src=""comics/comic021109.jpg"" title=""a champion among mortals"" />",The Glorious Victor,,the-glorious-victor,comic021109.jpg,a champion among mortals
567,587,2009-02-12 01:44:42,0,"<img src=""/comics/comic021209.jpg"" title=""The emperor... exposed"" />","The Fool, The Charlatan",,the-fool-the-charlatan,comic021209.jpg,The emperor... exposed
568,588,2009-02-13 01:23:11,0,"<img src=""/comics/comic021309.jpg"" title=""And that would be cool"" />",Just Another Day,,just-another-day,comic021309.jpg,And that would be cool
569,589,2009-02-16 02:29:34,0,"<img src=""comics/comic021609.jpg"" title=""the worst is when they charge interest"" />",Funny Money,,funny-money,comic021609.jpg,the worst is when they charge interest
570,590,2009-02-17 01:06:23,0,"<img src=""/comics/comic021709.jpg"" title=""Dog days"" />",Just One of Dem Days,,just-one-of-dem-days,comic021709.jpg,Dog days
571,591,2009-02-18 01:26:59,0,"<img src=""comics/comic021809.jpg"" title=""tough love"" />",The Self-Help Book,,the-self-help-book,comic021809.jpg,tough love
572,592,2009-02-19 02:21:31,0,"<img src=""comics/comic021909.jpg"" title='most things do' />",The Improved Self-Help Book,,the-improved-self-help-book,comic021909.jpg,most things do
573,593,2009-02-20 01:00:59,0,"<img src=""/comics/comic022009.jpg"" title=""I'm with stupid""/>",The Stupid Race,,the-stupid-race,comic022009.jpg,I'm with stupid
574,594,2009-02-23 01:36:08,0,"<img src=""comics/comic022309.jpg"" title=""as sense as sense can be"" />",To Sense or not to Sense,,to-sense-or-not-to-sense,comic022309.jpg,as sense as sense can be
575,595,2009-02-24 01:24:33,0,"<img src=""/comics/comic022409.jpg"" title=""The truth hurts"" />",Cutting the bone,,cutting-the-bone,comic022409.jpg,The truth hurts
576,596,2009-02-25 01:25:03,0,"<img src=""/comics/comic022509.jpg"" title=""Tact is for stupid people"" />",The truth gets uglier,,the-truth-gets-uglier,comic022509.jpg,Tact is for stupid people
577,597,2009-02-26 01:25:43,0,"<img src=""/comics/comic022609.jpg"" title=""Star Wars matinee tomorrow"" />",The Come On,,the-come-on,comic022609.jpg,Star Wars matinee tomorrow
578,598,2009-02-27 01:26:23,0,"<img src=""/comics/comic022709.jpg"" title=""Careful what you wish for"" />","It's Not You, It's Me",,its-not-you-its-me,comic022709.jpg,Careful what you wish for
579,599,2009-03-02 02:12:52,0,"<img src=""comics/comic030209.jpg"" title=""when it rains it boontz"" />",Boontz,,boontz,comic030209.jpg,when it rains it boontz
580,600,2009-03-03 01:12:25,0,"<img src=""/comics/comic030309.jpg"" title=""The root of all boontz"" />",Filimagistration,,filimagistration,comic030309.jpg,The root of all boontz
581,601,2009-03-05 01:09:24,0,"<img src=""/comics/comic030509.jpg"" title=""Just being honest"" />",The Dude Ranch,,the-dude-ranch,comic030509.jpg,Just being honest
582,602,2009-03-04 02:31:56,0,"<img src=""comics/comic030409.jpg"" title=""a splendid time is guaranteed for all"" />",The World Series,,the-world-series,comic030409.jpg,a splendid time is guaranteed for all
583,603,2009-03-06 02:28:11,0,"<img src=""comics/comic030609.jpg"" title=""game, set, match"" />",The Unbearable Lightness of Being,,the-unbearable-lightness-of-being,comic030609.jpg,"game, set, match"
584,604,2009-03-09 01:00:46,0,"<img src=""/comics/comic030909.jpg"" title=""No arguing with cold hard logic"" />",The Money Pit,,the-money-pit,comic030909.jpg,No arguing with cold hard logic
585,605,2009-03-10 01:30:02,0,"<img src=""comics/comic031009.jpg"" title=""but it works for a pretty long while"" />",The Disillusionment,,the-disillusionment,comic031009.jpg,but it works for a pretty long while
586,606,2009-03-11 01:27:57,0,"<img src=""/comics/comic031109.jpg"" title=""Subterfuge"" />",The Trip,,the-trip,comic031109.jpg,Subterfuge
587,607,2009-03-12 01:57:21,0,"<img src=""comics/comic031209.jpg"" title=""you can't lose what you never had"" />",Llamas,,llamas,comic031209.jpg,you can't lose what you never had
588,608,2009-03-13 01:43:45,0,"<img src=""comics/comic031309.jpg"" title=""it takes one to know one"" />",Cliched Weirdos,,cliched-weirdos,comic031309.jpg,it takes one to know one
589,609,2009-03-16 01:05:05,0,"<img src=""comics/comic031609.jpg"" title=""to truly be alone, you must block out all distractions"" />",On Loneliness,,on-loneliness,comic031609.jpg,"to truly be alone, you must block out all distractions"
590,610,2009-03-17 01:29:37,0,"<img src=""/comics/comic031709.jpg"" title=""Double the potential, double the fun"" />",The Pig as Pet,,the-pig-as-pet,comic031709.jpg,"Double the potential, double the fun"
591,611,2009-03-18 01:20:24,0,"<img src=""comics/comic031809.jpg"" title=""the end of a brilliant career"" />",Singing Is Hard,,singing-is-hard,comic031809.jpg,the end of a brilliant career
592,612,2009-03-19 01:06:36,0,"<img src=""/comics/comic031909.jpg"" title=""Positively bowled over"" />",Excitement,,excitement,comic031909.jpg,Positively bowled over
593,613,2009-03-20 02:29:01,0,"<img src=""comics/comic032009.jpg"" title=""it didn't work"" />",Hitting Donuts,,hitting-donuts,comic032009.jpg,it didn't work
594,614,2009-03-23 02:30:18,0,"<img src=""comics/comic032309.jpg"" title=""also you can try kicking the usb ports, that helps sometimes"" />",Computer Trouble,,computer-trouble,comic032309.jpg,"also you can try kicking the usb ports, that helps sometimes"
595,615,2009-03-24 01:10:26,0,"<img src=""/comics/comic032409.jpg"" title=""Truth hurts"" />",Booster Chair,,booster-chair,comic032409.jpg,Truth hurts
596,616,2009-03-25 02:15:43,0,"<img src=""comics/comic032509.jpg"" title=""the true champion"" />",Funny Looking,,funny-looking,comic032509.jpg,the true champion
597,617,2009-03-26 01:43:51,0,"<img src=""comics/comic032609.jpg"" title=""&lt;/ conversation&gt;"" />",Reading Blogs,,reading-blogs,comic032609.jpg,</ conversation>
598,618,2009-03-27 01:20:07,0,"<img src=""/comics/comic032709.jpg"" title=""Will horse make an appearance? Tune in next week"" />",The Horse Course,,the-horse-course,comic032709.jpg,Will horse make an appearance? Tune in next week
599,619,2009-03-30 02:26:25,0,"<img src=""comics/comic033009.jpg"" title=""you get what you pay for"" />",The Horse Hobby,,the-horse-hobby,comic033009.jpg,you get what you pay for
600,620,2009-03-31 01:29:35,0,"<img src=""/comics/comic033109.jpg"" title=""He'll be back"" />",What Happened To the Horse,,what-happened-to-the-horse,comic033109.jpg,He'll be back
601,621,2009-04-01 02:26:16,0,"<img src=""comics/comic040109.jpg"" title=""now the stage is set for some REAL drama"" />",The Horse Lobby,,the-horse-lobby,comic040109.jpg,now the stage is set for some REAL drama
602,622,2009-04-02 01:28:09,0,"<img src=""/comics/comic040209.jpg"" title=""Trick Poker"" />",Hunting For a Horse,,hunting-for-a-horse,comic040209.jpg,Trick Poker
603,623,2009-04-03 01:36:58,0,"<img src=""/comics/comic040309.jpg"" title=""Fo' Shizzy"" />",The Tizzy,,the-tizzy,comic040309.jpg,Fo' Shizzy
604,624,2009-04-06 02:16:55,0,"<img src=""comics/comic040609.jpg"" title=""some things are better left unsaid"" />",The Movie,,the-movie,comic040609.jpg,some things are better left unsaid
605,625,2009-04-07 01:32:44,0,"<img src=""/comics/comic040709.jpg"" title=""The truth comes out"" />",The Big Event,,the-big-event,comic040709.jpg,The truth comes out
606,626,2009-04-08 02:21:23,0,"<img src=""comics/comic040809.jpg"" title=""logic always triumphs"" />",The Stockbroker,,the-stockbroker,comic040809.jpg,logic always triumphs
607,627,2009-04-09 01:14:47,0,"<img src=""/comics/comic040909.jpg"" title=""Subterfuge and innuendo"" />",Checkers? Or Not?,,checkers-or-not,comic040909.jpg,Subterfuge and innuendo
608,628,2009-04-10 01:29:26,0,"<img src=""comics/comic041009.jpg"" title=""it's a personal decision"" />",Dresses and Cakes,,dresses-and-cakes,comic041009.jpg,it's a personal decision
609,629,2009-04-13 01:26:56,0,"<img src=""/comics/comic041309.jpg"" title=""Suffering gently"" />",The Insufferable Man,,the-insufferable-man,comic041309.jpg,Suffering gently
610,630,2009-04-14 01:16:15,0,"<img src=""comics/comic041409.jpg"" title='they know not what they do' />",The Lord's Prayer,,the-lords-prayer,comic041409.jpg,they know not what they do
611,631,2009-04-15 01:51:59,0,"<img src=""/comics/comic041509.jpg"" title=""Obtuse caboose"" />",The Obtuse Sailor,,the-obtuse-sailor,comic041509.jpg,Obtuse caboose
612,632,2009-04-16 02:35:49,0,"<img src=""comics/comic041609.jpg"" title=""truly, they are blessed"" />",Miracles 'n' Things,,miracles-n-things,comic041609.jpg,"truly, they are blessed"
613,633,2009-04-17 01:24:40,0,"<img src=""/comics/comic041709.jpg"" title=""Truthiness"" />",The Selfishness of the Sea,,the-selfishness-of-the-sea,comic041709.jpg,Truthiness
614,634,2009-04-20 02:29:22,0,"<img src=""comics/comic042009.jpg"" title=""everyone's got a weakness"" />",Child's Play,,childs-play,comic042009.jpg,everyone's got a weakness
615,635,2009-04-21 01:21:36,0,"<img src=""/comics/comic042109.jpg"" title=""Somebody got awkward"" />",The Date,,the-date,comic042109.jpg,Somebody got awkward
616,636,2009-04-22 02:34:17,0,"<img src=""comics/comic042209.jpg"" title=""and thus it was decided"" />",The News,,the-news-2,comic042209.jpg,and thus it was decided
617,637,2009-04-23 01:26:47,0,"<img src=""/comics/comic042309.jpg"" title=""Words never lie"" />",Truth About Dates,,truth-about-dates,comic042309.jpg,Words never lie
618,638,2009-04-24 05:44:29,0,"<img src=""comics/comic042409.jpg"" title=""better than robot tacos"" />",Mexican Cuisine,,mexican-cuisine,comic042409.jpg,better than robot tacos
619,639,2009-04-27 01:10:11,0,"<img src=""/comics/comic042709.jpg"" title=""Married couple #2"" />",Quarrels,,quarrels,comic042709.jpg,Married couple #2
620,640,2009-04-28 02:24:56,0,"<img src=""comics/comic042809.jpg"" title=""truly, friendship is a magical thing"" />",The Holiday of Friendship,,the-holiday-of-friendship,comic042809.jpg,"truly, friendship is a magical thing"
621,641,2009-04-29 01:19:01,0,"<img src=""/comics/comic042909.jpg"" title=""Getting to the 'bottom' of it"" />",That Smell,,that-smell,comic042909.jpg,Getting to the 'bottom' of it
622,642,2009-04-30 02:38:19,0,"<img src=""comics/comic043009.jpg"" title=""toboggan toboggan toboggan"" />",Toboggan,,toboggan,comic043009.jpg,toboggan toboggan toboggan
623,643,2009-05-01 01:21:52,0,"<img src=""/comics/comic050109.jpg"" title=""Somehow this'll end in tears"" />",The Humorerer,,the-humorerer,comic050109.jpg,Somehow this'll end in tears
624,644,2009-05-04 02:13:18,0,"<img src=""comics/comic050409.jpg"" title=""neither a borrower nor a lender be"" />",Usury,,usury,comic050409.jpg,neither a borrower nor a lender be
625,645,2009-05-05 01:31:51,0,"<img src=""/comics/comic050509.jpg"" title=""In Squid We Trust"" />",Mr. Millionaire,,mr-millionaire,comic050509.jpg,In Squid We Trust
626,646,2009-05-06 02:27:07,0,"<img src=""comics/comic050609.jpg"" title=""that's a pretty boring comeback"" />",Culinary Aspirations,,culinary-aspirations,comic050609.jpg,that's a pretty boring comeback
627,647,2009-05-07 01:46:58,0,"<img src=""/comics/comic050709.jpg"" title=""The squid is a bank"" />",The Rise of the Bank,,the-rise-of-the-bank,comic050709.jpg,The squid is a bank
628,648,2009-05-08 04:05:22,0,"<img src=""comics/comic050809.jpg"" title=""oh snap!"" />",How Not To Do It,,how-not-to-do-it,comic050809.jpg,oh snap!
629,649,2009-05-11 01:51:21,0,"<img src=""/comics/comic051109.jpg"" title=""Suckerpunch, with coffee"" />",French Pressing,,french-pressing,comic051109.jpg,"Suckerpunch, with coffee"
630,650,2009-05-12 01:59:25,0,"<img src=""comics/comic051209.jpg"" title=""that's what friends are for"" />",Eviction,,eviction,comic051209.jpg,that's what friends are for
631,651,2009-05-13 01:44:35,0,"<img src=""/comics/comic051309.jpg"" title=""Roll out!"" />",Movin' Out,,movin-out,comic051309.jpg,Roll out!
632,652,2009-05-14 02:23:06,0,"<img src=""comics/comic051409.jpg"" title=""black is the new black"" />",How Not To Paint Your Apartment,,how-not-to-paint-your-apartment,comic051409.jpg,black is the new black
633,653,2009-05-15 01:46:54,0,"<img src=""/comics/comic051509.jpg"" title=""Sorry you had to... split"" />",The Evictor,,the-evictor,comic051509.jpg,Sorry you had to... split
634,654,2009-05-18 02:15:39,0,"<img src=""comics/comic051809.jpg"" title=""gold is metaphorical"" />",The New Place,,the-new-place,comic051809.jpg,gold is metaphorical
635,655,2009-05-19 01:23:42,0,"<img src=""/comics/comic051909.jpg"" title=""Searching for a reason to love"" />",Where's the Rest,,wheres-the-rest,comic051909.jpg,Searching for a reason to love
636,656,2009-05-20 02:27:54,0,"<img src=""comics/comic052009.jpg"" title=""mind waffles"" />",The Plan,,the-plan,comic052009.jpg,mind waffles
637,657,2009-05-21 01:00:11,0,"<img src=""/comics/comic052109.jpg"" title=""Meh. It's not that big of a deal"" />",The Pancake and the Fool,,the-pancake-and-the-fool,comic052109.jpg,Meh. It's not that big of a deal
638,658,2009-05-22 01:33:04,0,"<img src=""comics/comic052209.jpg"" title=""vaudeville is dead"" />",The Time,,the-time,comic052209.jpg,vaudeville is dead
639,659,2009-05-25 01:57:39,0,"<img src=""comics/comic052509.jpg"" title=""and many happy returns?"" />",Memorial Day,,memorial-day,comic052509.jpg,and many happy returns?
640,660,2009-05-26 01:36:12,0,"<img src=""/comics/comic052609.jpg"" title=""Too much fun. Not enough work."" />",Memorial Fall Out,,memorial-fall-out,comic052609.jpg,Too much fun. Not enough work.
641,661,2009-05-27 01:16:33,0,"<img src=""/comics/comic052709.jpg"" title=""Neck Face"" />",Fat Neck,,fat-neck,comic052709.jpg,Neck Face
642,662,2009-05-28 02:27:28,0,"<img src=""comics/comic052809.jpg"" title=""it's all relative"" />",Fat Neck Part Deux,,fat-neck-part-deux,comic052809.jpg,it's all relative
643,663,2009-05-29 01:51:30,0,"<img src=""/comics/comic052909.jpg"" title=""With a little lemon"" />",Calamari,,calamari,comic052909.jpg,With a little lemon
644,664,2009-06-01 01:41:31,0,"<img src=""/comics/comic060109.jpg"" title=""Everyone's a winner"" />",Ink in the ear,,ink-in-the-ear,comic060109.jpg,Everyone's a winner
645,665,2009-06-02 01:05:52,0,"<img src=""comics/comic060209.jpg"" title=""it's go time"" />",The Clarification,,the-clarification,comic060209.jpg,it's go time
646,666,2009-06-03 02:48:13,0,"<img src=""comics/comic060309.jpg"" title=""every night is taco night"" />",Tacos,,tacos,comic060309.jpg,every night is taco night
647,667,2009-06-04 01:30:58,0,"<img src=""/comics/comic060409.jpg"" title=""Feet like fleet foxes"" />",The Ballgame,,the-ballgame,comic060409.jpg,Feet like fleet foxes
648,668,2009-06-05 01:34:49,0,"<img src=""comics/comic060509.jpg"" title=""cheapskate"" />",ESP,,esp,comic060509.jpg,cheapskate
649,669,2009-06-08 01:26:37,0,"<img src=""/comics/comic060809.jpg"" title=""Cosmic rain"" />",Raining and raining,,raining-and-raining,comic060809.jpg,Cosmic rain
650,670,2009-06-09 05:31:47,0,"<img src=""comics/comic060909.jpg"" title=""such is life"" />",Such Things,,such-things,comic060909.jpg,such is life
651,671,2009-06-10 01:06:15,0,"<img src=""/comics/comic061009.jpg"" title=""Perhaps the bagel is compensating"" />",Bagel Battles,,bagel-battles,comic061009.jpg,Perhaps the bagel is compensating
652,672,2009-06-11 02:28:57,0,"<img src=""comics/comic061109.jpg"" title=""sell the forest, keep the trees"" />",Nirvana,,nirvana,comic061109.jpg,"sell the forest, keep the trees"
653,673,2009-06-12 01:26:14,0,"<img src=""/comics/comic061209.jpg"" title=""Power corrupts"" />",The End of Squidland,,the-end-of-squidland,comic061209.jpg,Power corrupts
654,674,2009-06-15 01:29:50,0,"<img src=""comics/comic061509.jpg"" title=""all squids are doctors, but all doctors are not squids"" />",Attack Of The Triglycerides,,attack-of-the-triglycerides,comic061509.jpg,"all squids are doctors, but all doctors are not squids"
655,675,2009-06-16 01:50:52,0,"<img src=""/comics/comic061609.jpg"" title=""At least he's being honest"" />",Squid as Medical Professional,,squid-as-medical-professional,comic061609.jpg,At least he's being honest
656,676,2009-06-17 01:35:40,0,"<img src=""comics/comic061709.jpg"" title=""that was a close one"" />","Squid, MD Part Deux",,squid-md-part-deux,comic061709.jpg,that was a close one
657,677,2009-06-18 01:38:56,0,"<img src=""/comics/comic061809.jpg"" title=""You get what you pay for"" />",The Doctor Doctor,,the-doctor-doctor,comic061809.jpg,You get what you pay for
658,678,2009-06-19 02:40:37,0,"<img src=""comics/comic061909.jpg"" title=""high drama"" />",The Monologue,,the-monologue,comic061909.jpg,high drama
659,679,2009-06-22 01:47:58,0,"<img src=""/comics/comic062209.jpg"" title=""It's got a good hook"" />",Song Singing,,song-singing,comic062209.jpg,It's got a good hook
660,680,2009-06-23 02:45:13,0,"<img src=""comics/comic062309.jpg"" title=""buzzkill"" />",The End Is Nigh,,the-end-is-nigh,comic062309.jpg,buzzkill
661,681,2009-06-24 01:26:03,0,"<img src=""/comics/comic062409.jpg"" title=""Loose indeed"" />",The House,,the-house,comic062409.jpg,Loose indeed
662,682,2009-06-25 02:15:43,0,"<img src=""comics/comic062509.jpg"" title=""valid is as valid does"" />",Today Is A Special Day,,today-is-a-special-day,comic062509.jpg,valid is as valid does
663,683,2009-06-26 01:00:10,0,"<img src=""/comics/comic062609.jpg"" title=""And life goes on"" />",The News,,the-news-3,comic062609.jpg,And life goes on
664,684,2009-06-29 02:19:33,0,"<img src=""comics/comic062909.jpg"" title=""sore loser"" />",Mental Chess,,mental-chess,comic062909.jpg,sore loser
665,685,2009-06-30 01:29:10,0,"<img src=""/comics/comic063009.jpg"" title=""Dancing with ourselves"" />",The Ink Butt,,the-ink-butt,comic063009.jpg,Dancing with ourselves
666,686,2009-07-01 02:44:15,0,"<img src=""comics/comic070109.jpg"" title=""mind blender"" />",The Mind Bender,,the-mind-bender,comic070109.jpg,mind blender
667,687,2009-07-02 01:59:21,0,"<img src=""/comics/comic070209.jpg"" title=""Give up the fight"" />",The Fourth Wall's Falafel,,the-fourth-walls-falafel,comic070209.jpg,Give up the fight
668,688,2009-07-03 02:16:19,0,"<img src=""comics/comic070309.jpg"" title=""good plan"" />",The Time Is Now,,the-time-is-now,comic070309.jpg,good plan
669,689,2009-07-06 01:52:46,0,"<img src=""/comics/comic070609.jpg"" title=""The Usury Man"" />",The Debt Man,,the-debt-man,comic070609.jpg,The Usury Man
670,690,2009-07-07 01:33:41,0,"<img src=""comics/comic070709.jpg"" title=""a grand idea"" />",Time For A Talk,,time-for-a-talk,comic070709.jpg,a grand idea
671,691,2009-07-08 01:47:38,0,"<img src=""/comics/comic070809.jpg"" title=""It's actually not a laughing matter"" />","Sleep, for the dead",,sleep-for-the-dead,comic070809.jpg,It's actually not a laughing matter
672,692,2009-07-09 01:30:38,0,"<img src=""comics/comic070909.jpg"" title=""the student becomes the master"" />",The Mentee,,the-mentee,comic070909.jpg,the student becomes the master
673,693,2009-07-10 03:02:31,0,"<img src=""comics/comic071009.jpg"" title=""and so on and so forth"" />",The Mentos,,the-mentos,comic071009.jpg,and so on and so forth
674,694,2009-07-13 06:20:41,0,"<img src=""/comics/comic071309.jpg"" title=""Kick em while they're down"" />",Large Pants,,large-pants,comic071309.jpg,Kick em while they're down
675,695,2009-07-14 02:48:43,0,"<img src=""comics/comic071409.jpg"" title=""all quiet on the western front"" />",Checking In,,checking-in,comic071409.jpg,all quiet on the western front
676,696,2009-07-15 01:20:08,0,"<img src=""/comics/comic071509.jpg"" title=""Desultory"" />",Time For Vacation,,time-for-vacation,comic071509.jpg,Desultory
677,697,2009-07-16 01:13:07,0,"<img src=""/comics/comic071609.jpg"" title=""Brains vs brawn"" />",The Hypothetical Space Race,,the-hypothetical-space-race,comic071609.jpg,Brains vs brawn
678,698,2009-07-17 05:30:30,0,"<img src=""comics/comic071709.jpg"" title=""squidphones"" />",The Musical Interlude,,the-musical-interlude,comic071709.jpg,squidphones
679,699,2009-07-20 01:18:44,0,"<img src=""/comics/comic072009.jpg"" title=""Well, I guess that'd be cool, then. Thanks"" />",The Bagel Diet,,the-bagel-diet,comic072009.jpg,"Well, I guess that'd be cool, then. Thanks"
680,700,2009-07-21 02:18:11,0,"<img src=""comics/comic072109.jpg"" title=""it's just a car"" />",Borrowing Cars,,borrowing-cars,comic072109.jpg,it's just a car
681,701,2009-07-22 01:13:01,0,"<img src=""/comics/comic072209.jpg"" title=""It's easy to write a book. All you need is a rhyming dictionary "" />",Plato Says Potato,,plato-says-potato,comic072209.jpg,It's easy to write a book. All you need is a rhyming dictionary 
682,702,2009-07-23 02:12:41,0,"<img src=""comics/comic072309.jpg"" title=""diet wrath"" />",Food For Thought,,food-for-thought,comic072309.jpg,diet wrath
683,703,2009-07-24 01:09:39,0,"<img src=""/comics/comic072409.jpg"" title=""Sneaking in like Rambo"" />",More Dieting,,more-dieting,comic072409.jpg,Sneaking in like Rambo
684,704,2009-07-27 02:19:01,0,"<img src=""comics/comic072709.jpg"" title=""rhetoric will get you nowhere"" />",Get On The Blunderbuss,,get-on-the-blunderbuss,comic072709.jpg,rhetoric will get you nowhere
685,705,2009-07-28 06:15:10,0,"<img src=""/comics/comic072809.jpg"" title=""I'm losing all control!"" />",The Rising Bus,,the-rising-bus,comic072809.jpg,I'm losing all control!
